decision_mode,model_name,sample_group,sample_idx,contract_id,collection_type,snapshot_idx,lead_windows_to_detect,decision,confidence,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success
rule_agent,rule_agent,malicious_pre_report,0,8_3_155ecac8_155ecac8,rugpull,119,0.0,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,1,8_3_c5371723_c5371723,rugpull,113,0.3432672424279285,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,2,8_3_74547805_74547805,rugpull,34,0.850606171187609,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,3,8_3_4362e588_4362e588,rugpull,42,0.4617240400600089,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,4,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,5,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.84,reputation stayed below the buy safety threshold for 91 consecutive windows and no position is open,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,6,8_3_155ecac8_155ecac8,rugpull,119,0.0,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,7,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,8,8_3_c1e13c80_c1e13c80,rugpull,112,0.3817256619227182,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,9,8_3_cff377d0_cff377d0,rugpull,45,0.0606982118963629,AVOID_BUY,0.84,reputation stayed below the buy safety threshold for 20 consecutive windows and no position is open,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,10,8_3_4362e588_4362e588,rugpull,42,0.4617240400600089,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,11,8_3_4362e588_4362e588,rugpull,42,0.4617240400600089,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,12,8_3_e6d00e3b_e6d00e3b,rugpull,42,0.411426022787171,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,13,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.84,reputation stayed below the buy safety threshold for 91 consecutive windows and no position is open,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,14,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,15,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,16,8_3_e6d00e3b_e6d00e3b,rugpull,42,0.411426022787171,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,17,8_3_0c5597e5_0c5597e5,rugpull,112,0.3810971901228561,AVOID_BUY,0.84,reputation stayed below the buy safety threshold for 31 consecutive windows and no position is open,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,18,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,19,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.84,reputation stayed below the buy safety threshold for 91 consecutive windows and no position is open,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,20,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,21,8_3_e6d00e3b_e6d00e3b,rugpull,42,0.411426022787171,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,22,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.59,reputation stayed below the buy safety threshold for 1 consecutive windows and no position is open,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,23,8_3_131e924a_131e924a,rugpull,58,0.5309978510319101,AVOID_BUY,0.84,reputation stayed below the buy safety threshold for 18 consecutive windows and no position is open,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,24,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,25,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.84,reputation stayed below the buy safety threshold for 91 consecutive windows and no position is open,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,26,8_3_0205c970_0205c970,rugpull,42,0.2186879130681587,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,27,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.59,reputation stayed below the buy safety threshold for 1 consecutive windows and no position is open,0,0,0,0,1
rule_agent,rule_agent,malicious_pre_report,28,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,0,1
